date,state,death,death_confirmed,death_increase,death_probable,hospitalized,hospitalized_currently,hospitalized_increase,in_icu_cumulative,in_icu_currently,negative,negative_increase,negative_tests_antibody,Negative_Antibody_Tests_People,negative_tests_viral,on_ventilator_cumulative,on_ventilator_currently,positive,positive_cases_viral,positive_increase,Positive_Antibody_Test,Positive_Antigen_Test,Positive_Antibody_Test_People,positive_tests_people_antigen,positive_tests_viral,recovered,total_test_encounters_viral,total_test_encounters_viral_increase,total_test_results,total_test_results_increase,total_tests_antibody,total_tests_antigen,total_tests_people_antibody,total_tests_people_antigen,total_tests_people_viral,total_tests_people_viral_increase,total_tests_viral,total_tests_viral_increase
2020-10-20,TN,2952,2817,30,135.0,9681.0,1424.0,63,0.0,399.0,0.0,0,0.0,0.0,3116332.0,0.0,179.0,233569.0,221884.0,1508,0.0,0.0,0.0,0.0,268719.0,208182.0,0.0,0,3385051.0,13154,0.0,0.0,0.0,0.0,0.0,0,3385051.0,13154
2020-10-19,TN,2922,2789,13,133.0,9618.0,1338.0,41,0.0,390.0,0.0,0,0.0,0.0,3104663.0,0.0,177.0,232061.0,220566.0,3317,0.0,0.0,0.0,0.0,267234.0,205832.0,0.0,0,3371897.0,42410,0.0,0.0,0.0,0.0,0.0,0,3371897.0,42410
2020-10-18,TN,2909,2776,6,133.0,9577.0,1105.0,22,0.0,324.0,0.0,0,0.0,0.0,3065776.0,0.0,143.0,228744.0,217412.0,2605,0.0,0.0,0.0,0.0,263711.0,204726.0,0.0,0,3329487.0,35431,0.0,0.0,0.0,0.0,0.0,0,3329487.0,35431
2020-10-17,TN,2903,2770,32,133.0,9555.0,1299.0,66,0.0,364.0,0.0,0,0.0,0.0,3033011.0,0.0,171.0,226139.0,215062.0,2646,0.0,0.0,0.0,0.0,261045.0,203586.0,0.0,0,3294056.0,30354,0.0,0.0,0.0,0.0,0.0,0,3294056.0,30354
2020-10-16,TN,2871,2738,7,133.0,9489.0,1281.0,73,0.0,361.0,0.0,0,0.0,0.0,3005275.0,0.0,154.0,223493.0,212682.0,666,0.0,0.0,0.0,0.0,258427.0,201831.0,0.0,0,3263702.0,5750,0.0,0.0,0.0,0.0,0.0,0,3263702.0,5750
2020-10-15,TN,2864,2731,36,133.0,9416.0,1331.0,45,0.0,378.0,0.0,0,0.0,0.0,3000124.0,0.0,173.0,222827.0,212116.0,2289,0.0,0.0,0.0,0.0,257828.0,200164.0,0.0,0,3257952.0,24653,0.0,0.0,0.0,0.0,0.0,0,3257952.0,24653
2020-10-14,TN,2828,2698,31,130.0,9371.0,1301.0,62,0.0,354.0,0.0,0,0.0,0.0,2977826.0,0.0,161.0,220538.0,210016.0,1709,0.0,0.0,0.0,0.0,255473.0,198465.0,0.0,0,3233299.0,17898,0.0,0.0,0.0,0.0,0.0,0,3233299.0,17898
2020-10-13,TN,2797,2667,23,130.0,9309.0,1245.0,61,0.0,339.0,0.0,0,0.0,0.0,2961490.0,0.0,156.0,218829.0,208606.0,1147,0.0,0.0,0.0,0.0,253911.0,196940.0,0.0,0,3215401.0,13694,0.0,0.0,0.0,0.0,0.0,0,3215401.0,13694
2020-10-12,TN,2774,2649,7,125.0,9248.0,945.0,33,0.0,269.0,0.0,0,0.0,0.0,2948860.0,0.0,131.0,217682.0,207669.0,2965,0.0,0.0,0.0,0.0,252847.0,194836.0,0.0,0,3201707.0,39215,0.0,0.0,0.0,0.0,0.0,0,3201707.0,39215
2020-10-11,TN,2767,2642,9,125.0,9215.0,1124.0,35,0.0,307.0,0.0,0,0.0,0.0,2912759.0,0.0,148.0,214717.0,204848.0,2068,0.0,0.0,0.0,0.0,249733.0,193849.0,0.0,0,3162492.0,30953,0.0,0.0,0.0,0.0,0.0,0,3162492.0,30953
2020-10-10,TN,2758,2634,26,124.0,9180.0,1156.0,47,0.0,320.0,0.0,0,0.0,0.0,2883885.0,0.0,153.0,212649.0,202956.0,1646,0.0,0.0,0.0,0.0,247654.0,192958.0,0.0,0,3131539.0,24240,0.0,0.0,0.0,0.0,0.0,0,3131539.0,24240
2020-10-09,TN,2732,2614,27,118.0,9133.0,1186.0,39,0.0,315.0,0.0,0,0.0,0.0,2861272.0,0.0,153.0,211003.0,201530.0,1556,0.0,0.0,0.0,0.0,246027.0,191651.0,0.0,0,3107299.0,26790,0.0,0.0,0.0,0.0,0.0,0,3107299.0,26790
2020-10-08,TN,2705,2591,63,114.0,9094.0,1149.0,59,0.0,307.0,0.0,0,0.0,0.0,2836100.0,0.0,158.0,209447.0,200103.0,1992,0.0,0.0,0.0,0.0,244409.0,189990.0,0.0,0,3080509.0,27016,0.0,0.0,0.0,0.0,0.0,0,3080509.0,27016
2020-10-07,TN,2642,2530,21,112.0,9035.0,1155.0,59,0.0,319.0,0.0,0,0.0,0.0,2810943.0,0.0,151.0,207455.0,198405.0,2080,0.0,0.0,0.0,0.0,242550.0,188576.0,0.0,0,3053493.0,21963,0.0,0.0,0.0,0.0,0.0,0,3053493.0,21963
2020-10-06,TN,2621,2511,24,110.0,8976.0,1115.0,53,0.0,302.0,0.0,0,0.0,0.0,2790974.0,0.0,143.0,205375.0,196623.0,1676,0.0,0.0,0.0,0.0,240556.0,187026.0,0.0,0,3031530.0,25345,0.0,0.0,0.0,0.0,0.0,0,3031530.0,25345
2020-10-05,TN,2597,2489,20,108.0,8923.0,975.0,40,0.0,269.0,0.0,0,0.0,0.0,2767483.0,0.0,122.0,203699.0,195220.0,2489,0.0,0.0,0.0,0.0,238702.0,185221.0,0.0,0,3006185.0,44101,0.0,0.0,0.0,0.0,0.0,0,3006185.0,44101
2020-10-04,TN,2577,2469,17,108.0,8883.0,900.0,24,0.0,258.0,0.0,0,0.0,0.0,2726142.0,0.0,120.0,201210.0,192906.0,1615,0.0,0.0,0.0,0.0,235942.0,184404.0,0.0,0,2962084.0,33275,0.0,0.0,0.0,0.0,0.0,0,2962084.0,33275
2020-10-03,TN,2560,2453,45,107.0,8859.0,989.0,32,0.0,293.0,0.0,0,0.0,0.0,2694752.0,0.0,119.0,199595.0,191442.0,1192,0.0,0.0,0.0,0.0,234057.0,183533.0,0.0,0,2928809.0,17810,0.0,0.0,0.0,0.0,0.0,0,2928809.0,17810
2020-10-02,TN,2515,2410,14,105.0,8827.0,983.0,45,0.0,290.0,0.0,0,0.0,0.0,2678298.0,0.0,121.0,198403.0,190388.0,971,0.0,0.0,0.0,0.0,232701.0,182116.0,0.0,0,2910999.0,16124,0.0,0.0,0.0,0.0,0.0,0,2910999.0,16124
2020-10-01,TN,2501,2399,47,102.0,8782.0,999.0,49,0.0,309.0,0.0,0,0.0,0.0,2663147.0,0.0,138.0,197432.0,189575.0,1293,0.0,0.0,0.0,0.0,231728.0,180781.0,0.0,0,2894875.0,18153,0.0,0.0,0.0,0.0,0.0,0,2894875.0,18153
2020-09-30,TN,2454,2356,34,98.0,8733.0,969.0,61,0.0,280.0,0.0,0,0.0,0.0,2646321.0,0.0,124.0,196139.0,188505.0,1528,0.0,0.0,0.0,0.0,230401.0,179322.0,0.0,0,2876722.0,23655,0.0,0.0,0.0,0.0,0.0,0,2876722.0,23655
2020-09-29,TN,2420,2325,31,95.0,8672.0,909.0,53,0.0,270.0,0.0,0,0.0,0.0,2624331.0,0.0,106.0,194611.0,187197.0,879,0.0,0.0,0.0,0.0,228736.0,177945.0,0.0,0,2853067.0,12958,0.0,0.0,0.0,0.0,0.0,0,2853067.0,12958
2020-09-28,TN,2389,2296,12,93.0,8619.0,832.0,42,0.0,259.0,0.0,0,0.0,0.0,2612336.0,0.0,118.0,193732.0,186499.0,737,0.0,0.0,0.0,0.0,227773.0,176030.0,0.0,0,2840109.0,14735,0.0,0.0,0.0,0.0,0.0,0,2840109.0,14735
2020-09-27,TN,2377,2284,3,93.0,8577.0,830.0,49,0.0,249.0,0.0,0,0.0,0.0,2598400.0,0.0,127.0,192995.0,185833.0,2104,0.0,0.0,0.0,0.0,226974.0,175143.0,0.0,0,2825374.0,42530,0.0,0.0,0.0,0.0,0.0,0,2825374.0,42530
2020-09-26,TN,2374,2281,22,93.0,8528.0,855.0,51,0.0,267.0,0.0,0,0.0,0.0,2558215.0,0.0,119.0,190891.0,183856.0,1437,0.0,0.0,0.0,0.0,224629.0,174044.0,0.0,0,2782844.0,26911,0.0,0.0,0.0,0.0,0.0,0,2782844.0,26911
2020-09-25,TN,2352,2262,42,90.0,8477.0,838.0,64,0.0,250.0,0.0,0,0.0,0.0,2533011.0,0.0,119.0,189454.0,182542.0,1910,0.0,0.0,0.0,0.0,222922.0,172618.0,0.0,0,2755933.0,33296,0.0,0.0,0.0,0.0,0.0,0,2755933.0,33296
2020-09-24,TN,2310,2221,35,89.0,8413.0,813.0,75,0.0,260.0,0.0,0,0.0,0.0,2501811.0,0.0,114.0,187544.0,180793.0,835,0.0,0.0,0.0,0.0,220826.0,171153.0,0.0,0,2722637.0,15920,0.0,0.0,0.0,0.0,0.0,0,2722637.0,15920
2020-09-23,TN,2275,2192,14,83.0,8338.0,919.0,75,0.0,286.0,0.0,0,0.0,0.0,2486825.0,0.0,114.0,186709.0,180083.0,1561,0.0,0.0,0.0,0.0,219892.0,169649.0,0.0,0,2706717.0,21702,0.0,0.0,0.0,0.0,0.0,0,2706717.0,21702
2020-09-22,TN,2261,2178,28,83.0,8263.0,914.0,64,0.0,297.0,0.0,0,0.0,0.0,2466913.0,0.0,120.0,185148.0,178759.0,739,0.0,0.0,0.0,0.0,218102.0,167778.0,0.0,0,2685015.0,11828,0.0,0.0,0.0,0.0,0.0,0,2685015.0,11828
2020-09-21,TN,2233,2152,15,81.0,8199.0,789.0,40,0.0,272.0,0.0,0,0.0,0.0,2455978.0,0.0,130.0,184409.0,178190.0,895,0.0,0.0,0.0,0.0,217209.0,166674.0,0.0,0,2673187.0,12181,0.0,0.0,0.0,0.0,0.0,0,2673187.0,12181
2020-09-20,TN,2218,2137,2,81.0,8159.0,772.0,43,0.0,249.0,0.0,0,0.0,0.0,2444781.0,0.0,106.0,183514.0,177394.0,2075,0.0,0.0,0.0,0.0,216225.0,165844.0,0.0,0,2661006.0,39915,0.0,0.0,0.0,0.0,0.0,0,2661006.0,39915
2020-09-19,TN,2216,2135,20,81.0,8116.0,837.0,53,0.0,271.0,0.0,0,0.0,0.0,2407243.0,0.0,123.0,181439.0,175443.0,942,0.0,0.0,0.0,0.0,213848.0,164982.0,0.0,0,2621091.0,23609,0.0,0.0,0.0,0.0,0.0,0,2621091.0,23609
2020-09-18,TN,2196,2116,32,80.0,8063.0,871.0,84,0.0,275.0,0.0,0,0.0,0.0,2384683.0,0.0,124.0,180497.0,174637.0,2357,0.0,0.0,0.0,0.0,212799.0,163181.0,0.0,0,2597482.0,38290,0.0,0.0,0.0,0.0,0.0,0,2597482.0,38290
2020-09-17,TN,2164,2084,13,80.0,7979.0,999.0,57,0.0,294.0,0.0,0,0.0,0.0,2348989.0,0.0,141.0,178140.0,172453.0,1053,0.0,0.0,0.0,0.0,210203.0,161707.0,0.0,0,2559192.0,21469,0.0,0.0,0.0,0.0,0.0,0,2559192.0,21469
2020-09-16,TN,2151,2074,24,77.0,7922.0,969.0,74,0.0,283.0,0.0,0,0.0,0.0,2328773.0,0.0,124.0,177087.0,171574.0,1856,0.0,0.0,0.0,0.0,208950.0,160202.0,0.0,0,2537723.0,27632,0.0,0.0,0.0,0.0,0.0,0,2537723.0,27632
2020-09-15,TN,2127,2050,30,77.0,7848.0,888.0,82,0.0,291.0,0.0,0,0.0,0.0,2303410.0,0.0,119.0,175231.0,169893.0,957,0.0,0.0,0.0,0.0,206681.0,158660.0,0.0,0,2510091.0,22384,0.0,0.0,0.0,0.0,0.0,0,2510091.0,22384
2020-09-14,TN,2097,2026,19,71.0,7766.0,833.0,56,0.0,262.0,0.0,0,0.0,0.0,2282076.0,0.0,131.0,174274.0,169130.0,2450,0.0,0.0,0.0,0.0,205631.0,156808.0,0.0,0,2487707.0,36583,0.0,0.0,0.0,0.0,0.0,0,2487707.0,36583
2020-09-13,TN,2078,2008,14,70.0,7710.0,820.0,31,0.0,261.0,0.0,0,0.0,0.0,2248108.0,0.0,122.0,171824.0,166799.0,933,0.0,0.0,0.0,0.0,203016.0,155865.0,0.0,0,2451124.0,13359,0.0,0.0,0.0,0.0,0.0,0,2451124.0,13359
2020-09-12,TN,2064,1995,39,69.0,7679.0,941.0,55,0.0,299.0,0.0,0,0.0,0.0,2235909.0,0.0,137.0,170891.0,165922.0,1032,0.0,0.0,0.0,0.0,201856.0,154947.0,0.0,0,2437765.0,22236,0.0,0.0,0.0,0.0,0.0,0,2437765.0,22236
2020-09-11,TN,2025,1957,37,68.0,7624.0,965.0,75,0.0,305.0,0.0,0,0.0,0.0,2214968.0,0.0,141.0,169859.0,165009.0,1622,0.0,0.0,0.0,0.0,200561.0,152674.0,0.0,0,2415529.0,27211,0.0,0.0,0.0,0.0,0.0,0,2415529.0,27211
2020-09-10,TN,1988,1923,57,65.0,7549.0,1038.0,105,0.0,309.0,0.0,0,0.0,0.0,2189555.0,0.0,154.0,168237.0,163515.0,1650,0.0,0.0,0.0,0.0,198763.0,151202.0,0.0,0,2388318.0,25375,0.0,0.0,0.0,0.0,0.0,0,2388318.0,25375
2020-09-09,TN,1931,1875,35,56.0,7444.0,1056.0,89,0.0,328.0,0.0,0,0.0,0.0,2165995.0,0.0,145.0,166587.0,162028.0,833,0.0,0.0,0.0,0.0,196948.0,149698.0,0.0,0,2362943.0,16362,0.0,0.0,0.0,0.0,0.0,0,2362943.0,16362
2020-09-08,TN,1896,1843,27,53.0,7355.0,983.0,43,0.0,301.0,0.0,0,0.0,0.0,2150669.0,0.0,138.0,165754.0,161344.0,645,0.0,0.0,0.0,0.0,195912.0,148165.0,0.0,0,2346581.0,6201,0.0,0.0,0.0,0.0,0.0,0,2346581.0,6201
2020-09-07,TN,1869,1818,4,51.0,7312.0,953.0,16,0.0,296.0,0.0,0,0.0,0.0,2145354.0,0.0,130.0,165109.0,160708.0,983,0.0,0.0,0.0,0.0,195026.0,146213.0,0.0,0,2340380.0,13512,0.0,0.0,0.0,0.0,0.0,0,2340380.0,13512
2020-09-06,TN,1865,1814,3,51.0,7296.0,969.0,20,0.0,299.0,0.0,0,0.0,0.0,2132885.0,0.0,144.0,164126.0,159795.0,1764,0.0,0.0,0.0,0.0,193983.0,145359.0,0.0,0,2326868.0,20836,0.0,0.0,0.0,0.0,0.0,0,2326868.0,20836
2020-09-05,TN,1862,1810,25,52.0,7276.0,1000.0,70,0.0,300.0,0.0,0,0.0,0.0,2114019.0,0.0,146.0,162362.0,158070.0,1765,0.0,0.0,0.0,0.0,192013.0,144383.0,0.0,0,2306032.0,26997,0.0,0.0,0.0,0.0,0.0,0,2306032.0,26997
2020-09-04,TN,1837,1785,22,52.0,7206.0,1036.0,81,0.0,306.0,0.0,0,0.0,0.0,2088986.0,0.0,146.0,160597.0,156398.0,1051,0.0,0.0,0.0,0.0,190049.0,143156.0,0.0,0,2279035.0,18104,0.0,0.0,0.0,0.0,0.0,0,2279035.0,18104
2020-09-03,TN,1815,1762,18,53.0,7125.0,1056.0,64,0.0,332.0,0.0,0,0.0,0.0,2072116.0,0.0,158.0,159546.0,155474.0,1715,0.0,0.0,0.0,0.0,188815.0,141568.0,0.0,0,2260931.0,26633,0.0,0.0,0.0,0.0,0.0,0,2260931.0,26633
2020-09-02,TN,1797,1743,16,54.0,7061.0,1082.0,83,0.0,351.0,0.0,0,0.0,0.0,2047518.0,0.0,165.0,157831.0,153898.0,1502,0.0,0.0,0.0,0.0,186780.0,120675.0,0.0,0,2234298.0,20349,0.0,0.0,0.0,0.0,0.0,0,2234298.0,20349
2020-09-01,TN,1781,1729,27,52.0,6978.0,1037.0,100,0.0,348.0,0.0,0,0.0,0.0,2028999.0,0.0,164.0,156329.0,152527.0,1396,0.0,0.0,0.0,0.0,184950.0,118885.0,0.0,0,2213949.0,16633,0.0,0.0,0.0,0.0,0.0,0,2213949.0,16633
2020-08-31,TN,1754,1704,7,50.0,6878.0,910.0,38,0.0,313.0,0.0,0,0.0,0.0,2014005.0,0.0,155.0,154933.0,151250.0,1818,0.0,0.0,0.0,0.0,183311.0,116864.0,0.0,0,2197316.0,11952,0.0,0.0,0.0,0.0,0.0,0,2197316.0,11952
2020-08-30,TN,1747,1698,22,49.0,6840.0,889.0,89,0.0,306.0,0.0,0,0.0,0.0,2003929.0,0.0,155.0,153115.0,149469.0,835,0.0,0.0,0.0,0.0,181435.0,114769.0,0.0,0,2185364.0,11958,0.0,0.0,0.0,0.0,0.0,0,2185364.0,11958
2020-08-29,TN,1725,1677,24,48.0,6751.0,1002.0,0,0.0,338.0,0.0,0,0.0,0.0,1992863.0,0.0,166.0,152280.0,148681.0,1465,0.0,0.0,0.0,0.0,180543.0,114099.0,0.0,0,2173406.0,21391,0.0,0.0,0.0,0.0,0.0,0,2173406.0,21391
2020-08-28,TN,1701,1654,28,47.0,6751.0,1012.0,74,0.0,324.0,0.0,0,0.0,0.0,1973284.0,0.0,169.0,150815.0,147326.0,1636,0.0,0.0,0.0,0.0,178731.0,113313.0,0.0,0,2152015.0,27222,0.0,0.0,0.0,0.0,0.0,0,2152015.0,27222
2020-08-27,TN,1673,1627,25,46.0,6677.0,1047.0,74,0.0,324.0,0.0,0,0.0,0.0,1947993.0,0.0,166.0,149179.0,145743.0,1826,0.0,0.0,0.0,0.0,176800.0,111416.0,0.0,0,2124793.0,25965,0.0,0.0,0.0,0.0,0.0,0,2124793.0,25965
2020-08-26,TN,1648,1604,20,44.0,6603.0,1070.0,88,0.0,340.0,0.0,0,0.0,0.0,1924142.0,0.0,169.0,147353.0,144060.0,1936,0.0,0.0,0.0,0.0,174686.0,109765.0,0.0,0,2098828.0,27382,0.0,0.0,0.0,0.0,0.0,0,2098828.0,27382
2020-08-25,TN,1628,1587,40,41.0,6515.0,1099.0,94,0.0,359.0,0.0,0,0.0,0.0,1898955.0,0.0,226.0,145417.0,142251.0,813,0.0,0.0,0.0,0.0,172491.0,108035.0,0.0,0,2071446.0,15105,0.0,0.0,0.0,0.0,0.0,0,2071446.0,15105
2020-08-24,TN,1588,1547,21,41.0,6421.0,1018.0,43,0.0,342.0,0.0,0,0.0,0.0,1884801.0,0.0,173.0,144604.0,141591.0,667,0.0,0.0,0.0,0.0,171540.0,106041.0,0.0,0,2056341.0,14085,0.0,0.0,0.0,0.0,0.0,0,2056341.0,14085
2020-08-23,TN,1567,1527,4,40.0,6378.0,1009.0,50,0.0,330.0,0.0,0,0.0,0.0,1871468.0,0.0,164.0,143937.0,141000.0,1854,0.0,0.0,0.0,0.0,170788.0,104054.0,0.0,0,2042256.0,37395,0.0,0.0,0.0,0.0,0.0,0,2042256.0,37395
2020-08-22,TN,1563,1523,14,40.0,6328.0,1100.0,73,0.0,358.0,0.0,0,0.0,0.0,1836205.0,0.0,170.0,142083.0,139184.0,1239,0.0,0.0,0.0,0.0,168656.0,103426.0,0.0,0,2004861.0,26452,0.0,0.0,0.0,0.0,0.0,0,2004861.0,26452
2020-08-21,TN,1549,1508,61,41.0,6255.0,1149.0,99,0.0,359.0,0.0,0,0.0,0.0,1811300.0,0.0,171.0,140844.0,138015.0,1669,0.0,0.0,0.0,0.0,167109.0,102686.0,0.0,0,1978409.0,29005,0.0,0.0,0.0,0.0,0.0,0,1978409.0,29005
2020-08-20,TN,1488,1447,36,41.0,6156.0,1194.0,87,0.0,385.0,0.0,0,0.0,0.0,1784417.0,0.0,177.0,139175.0,136476.0,1375,0.0,0.0,0.0,0.0,164987.0,100967.0,0.0,0,1949404.0,23047,0.0,0.0,0.0,0.0,0.0,0,1949404.0,23047
2020-08-19,TN,1452,1412,26,40.0,6069.0,1230.0,88,0.0,375.0,0.0,0,0.0,0.0,1763069.0,0.0,171.0,137800.0,135203.0,2022,0.0,0.0,0.0,0.0,163288.0,99085.0,0.0,0,1926357.0,34482,0.0,0.0,0.0,0.0,0.0,0,1926357.0,34482
2020-08-18,TN,1426,1386,39,40.0,5981.0,1231.0,100,0.0,384.0,0.0,0,0.0,0.0,1731083.0,0.0,183.0,135778.0,133281.0,1034,0.0,0.0,0.0,0.0,160792.0,96896.0,0.0,0,1891875.0,23114,0.0,0.0,0.0,0.0,0.0,0,1891875.0,23114
2020-08-17,TN,1387,1345,21,42.0,5881.0,1139.0,34,0.0,374.0,0.0,0,0.0,0.0,1709179.0,0.0,173.0,134744.0,132397.0,1036,0.0,0.0,0.0,0.0,159582.0,94812.0,0.0,0,1868761.0,13746,0.0,0.0,0.0,0.0,0.0,0,1868761.0,13746
2020-08-16,TN,1366,1324,21,42.0,5847.0,1148.0,34,0.0,328.0,0.0,0,0.0,0.0,1696713.0,0.0,158.0,133708.0,131383.0,1961,0.0,0.0,0.0,0.0,158302.0,92655.0,0.0,0,1855015.0,27495,0.0,0.0,0.0,0.0,0.0,0,1855015.0,27495
2020-08-15,TN,1345,1304,19,41.0,5813.0,1307.0,88,0.0,392.0,0.0,0,0.0,0.0,1671887.0,0.0,187.0,131747.0,129509.0,1289,0.0,0.0,0.0,0.0,155633.0,92100.0,0.0,0,1827520.0,17620,0.0,0.0,0.0,0.0,0.0,0,1827520.0,17620
2020-08-14,TN,1326,1285,13,41.0,5725.0,1264.0,77,0.0,398.0,0.0,0,0.0,0.0,1655634.0,0.0,176.0,130458.0,128315.0,1947,0.0,0.0,0.0,0.0,154266.0,91323.0,0.0,0,1809900.0,24254,0.0,0.0,0.0,0.0,0.0,0,1809900.0,24254
2020-08-13,TN,1313,1273,24,40.0,5648.0,1312.0,94,0.0,426.0,0.0,0,0.0,0.0,1633721.0,0.0,191.0,128511.0,126436.0,2118,0.0,0.0,0.0,0.0,151925.0,89151.0,0.0,0,1785646.0,27956,0.0,0.0,0.0,0.0,0.0,0,1785646.0,27956
2020-08-12,TN,1289,1249,18,40.0,5554.0,1295.0,90,0.0,428.0,0.0,0,0.0,0.0,1608323.0,0.0,185.0,126393.0,124391.0,1478,0.0,0.0,0.0,0.0,149367.0,87290.0,0.0,0,1757690.0,18815,0.0,0.0,0.0,0.0,0.0,0,1757690.0,18815
2020-08-11,TN,1271,1232,38,39.0,5464.0,1378.0,125,0.0,0.0,0.0,0,0.0,0.0,1591309.0,0.0,0.0,124915.0,123006.0,1001,0.0,0.0,0.0,0.0,147566.0,85313.0,0.0,0,1738875.0,12785,0.0,0.0,0.0,0.0,0.0,0,1738875.0,12785
2020-08-10,TN,1233,1194,10,39.0,5339.0,1167.0,35,0.0,0.0,0.0,0,0.0,0.0,1579674.0,0.0,0.0,123914.0,122097.0,1202,0.0,0.0,0.0,0.0,146416.0,83170.0,0.0,0,1726090.0,14771,0.0,0.0,0.0,0.0,0.0,0,1726090.0,14771
2020-08-09,TN,1223,1184,8,39.0,5304.0,1290.0,42,0.0,0.0,0.0,0,0.0,0.0,1566388.0,0.0,0.0,122712.0,120911.0,2127,0.0,0.0,0.0,0.0,144931.0,80997.0,0.0,0,1711319.0,27597,0.0,0.0,0.0,0.0,0.0,0,1711319.0,27597
2020-08-08,TN,1215,1176,9,39.0,5262.0,1393.0,72,0.0,0.0,0.0,0,0.0,0.0,1541272.0,0.0,0.0,120585.0,118821.0,1803,0.0,0.0,0.0,0.0,142450.0,80340.0,0.0,0,1683722.0,23385,0.0,0.0,0.0,0.0,0.0,0,1683722.0,23385
2020-08-07,TN,1206,1167,20,39.0,5190.0,1406.0,81,0.0,0.0,0.0,0,0.0,0.0,1520171.0,0.0,0.0,118782.0,117087.0,2432,0.0,0.0,0.0,0.0,140166.0,79357.0,0.0,0,1660337.0,26695,0.0,0.0,0.0,0.0,0.0,0,1660337.0,26695
2020-08-06,TN,1186,1147,42,39.0,5109.0,1497.0,108,0.0,0.0,0.0,0,0.0,0.0,1496365.0,0.0,0.0,116350.0,114801.0,2252,0.0,0.0,0.0,0.0,137277.0,77558.0,0.0,0,1633642.0,23038,0.0,0.0,0.0,0.0,0.0,0,1633642.0,23038
2020-08-05,TN,1144,1104,27,40.0,5001.0,1448.0,101,0.0,0.0,0.0,0,0.0,0.0,1475866.0,0.0,0.0,114098.0,112657.0,1657,0.0,0.0,0.0,0.0,134738.0,75550.0,0.0,0,1610604.0,19294,0.0,0.0,0.0,0.0,0.0,0,1610604.0,19294
2020-08-04,TN,1117,1079,25,38.0,4900.0,1433.0,92,0.0,0.0,0.0,0,0.0,0.0,1458607.0,0.0,0.0,112441.0,111101.0,1805,0.0,0.0,0.0,0.0,132703.0,73259.0,0.0,0,1591310.0,18088,0.0,0.0,0.0,0.0,0.0,0,1591310.0,18088
2020-08-03,TN,1092,1055,19,37.0,4808.0,1323.0,52,0.0,0.0,0.0,0,0.0,0.0,1442560.0,0.0,0.0,110636.0,109325.0,1009,0.0,0.0,0.0,0.0,130662.0,70878.0,0.0,0,1573222.0,12201,0.0,0.0,0.0,0.0,0.0,0,1573222.0,12201
2020-08-02,TN,1073,1036,6,37.0,4756.0,1271.0,32,0.0,0.0,0.0,0,0.0,0.0,1431528.0,0.0,0.0,109627.0,108350.0,1443,0.0,0.0,0.0,0.0,129493.0,68471.0,0.0,0,1561021.0,19406,0.0,0.0,0.0,0.0,0.0,0,1561021.0,19406
2020-08-01,TN,1067,1030,7,37.0,4724.0,1446.0,63,0.0,0.0,0.0,0,0.0,0.0,1413842.0,0.0,0.0,108184.0,106946.0,2225,0.0,0.0,0.0,0.0,127773.0,67651.0,0.0,0,1541615.0,29391,0.0,0.0,0.0,0.0,0.0,0,1541615.0,29391
2020-07-31,TN,1060,1023,27,37.0,4661.0,1494.0,89,0.0,0.0,0.0,0,0.0,0.0,1387314.0,0.0,0.0,105959.0,104778.0,3088,0.0,0.0,0.0,0.0,124910.0,66357.0,0.0,0,1512224.0,32555,0.0,0.0,0.0,0.0,0.0,0,1512224.0,32555
2020-07-30,TN,1033,996,13,37.0,4572.0,1493.0,90,0.0,0.0,0.0,0,0.0,0.0,1358551.0,0.0,0.0,102871.0,101728.0,2049,0.0,0.0,0.0,0.0,121118.0,64234.0,0.0,0,1479669.0,24549,0.0,0.0,0.0,0.0,0.0,0,1479669.0,24549
2020-07-29,TN,1020,983,42,37.0,4482.0,1417.0,202,0.0,0.0,0.0,0,0.0,0.0,1336405.0,0.0,0.0,100822.0,99703.0,1778,0.0,0.0,0.0,0.0,118715.0,62129.0,0.0,0,1455120.0,19687,0.0,0.0,0.0,0.0,0.0,0,1455120.0,19687
2020-07-28,TN,978,943,0,35.0,4280.0,1420.0,0,0.0,0.0,0.0,0,0.0,0.0,1318884.0,0.0,0.0,99044.0,97966.0,2555,0.0,0.0,0.0,0.0,116549.0,57239.0,0.0,0,1435433.0,25037,0.0,0.0,0.0,0.0,0.0,0,1435433.0,25037
2020-07-27,TN,978,943,11,35.0,4280.0,1328.0,36,0.0,0.0,0.0,0,0.0,0.0,1296839.0,0.0,0.0,96489.0,95433.0,2553,0.0,0.0,0.0,0.0,113557.0,57239.0,0.0,0,1410396.0,28537,0.0,0.0,0.0,0.0,0.0,0,1410396.0,28537
2020-07-26,TN,967,933,3,34.0,4244.0,1313.0,48,0.0,0.0,0.0,0,0.0,0.0,1271424.0,0.0,0.0,93936.0,92943.0,3140,0.0,0.0,0.0,0.0,110435.0,54730.0,0.0,0,1381859.0,50431,0.0,0.0,0.0,0.0,0.0,0,1381859.0,50431
2020-07-25,TN,964,930,26,34.0,4196.0,1414.0,76,0.0,0.0,0.0,0,0.0,0.0,1226772.0,0.0,0.0,90796.0,89850.0,1718,0.0,0.0,0.0,0.0,104656.0,53808.0,0.0,0,1331428.0,9721,0.0,0.0,0.0,0.0,0.0,0,1331428.0,9721
